Image_ID	True_Score	Predicted_Score
267255	5.995283126831055	5.736546993255615
347939	5.641025543212891	5.775503158569336
533183	5.824323654174805	5.878640651702881
760244	4.476414680480957	4.902646064758301
904165	5.129411697387695	4.704189777374268
190998	5.337164878845215	5.379337310791016
50490	5.93137264251709	5.8890275955200195
202338	4.488439083099365	4.876439094543457
38734	5.483443737030029	5.551526069641113
754663	6.876032829284668	6.927254676818848
415546	5.402390480041504	5.0455322265625
823083	5.402061462402344	5.589542388916016
500512	6.0545454025268555	6.517715930938721
724123	5.014778137207031	5.221494674682617
426636	5.288135528564453	5.471529483795166
705260	4.804123878479004	5.26997709274292
75466	4.035031795501709	4.351346492767334
77008	4.145349025726318	4.388311862945557
160878	5.590000152587891	5.657607078552246
548078	5.097402572631836	5.074807167053223
235908	5.784860610961914	5.412295341491699
214876	5.301418781280518	5.493573188781738
376614	5.761702060699463	5.773388385772705
867590	5.751196384429932	5.49868106842041
803052	4.496240615844727	4.915515899658203
28392	4.708333492279053	5.613488674163818
170398	5.512747764587402	5.291439533233643
790534	5.651376247406006	5.496084690093994
119924	5.508823394775391	5.411986827850342
285327	5.1337385177612305	5.236112594604492
820080	5.8235297203063965	5.957967281341553
948898	4.880281448364258	5.239984512329102
224953	5.083623886108398	5.260256290435791
679502	5.089820384979248	5.163362503051758
669165	5.148571491241455	5.494808197021484
287495	5.079999923706055	5.0033488273620605
